CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,PRIMER_CURSO_2018
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,103556,MAESTRIA EN INGENIERIA - INFRAESTRUCTURA Y SISTEMAS DE TRANSPORTE,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,2
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,103822,ESPECIALIZACIÓN EN ALTA GERENCIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,4
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,103822,ESPECIALIZACIÓN EN ALTA GERENCIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,17
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,103822,ESPECIALIZACIÓN EN ALTA GERENCIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,10
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,103822,ESPECIALIZACIÓN EN ALTA GERENCIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,24
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,104319,MAESTRÍA EN INGENIERÍA - RECURSOS HIDRÁULICOS,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,6
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,104319,MAESTRÍA EN INGENIERÍA - RECURSOS HIDRÁULICOS,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,3
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,104319,MAESTRÍA EN INGENIERÍA - RECURSOS HIDRÁULICOS,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,3
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,104319,MAESTRÍA EN INGENIERÍA - RECURSOS HIDRÁULICOS,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,4
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,104507,MAESTRIA EN ADMINISTRACION DE SISTEMAS INFORMATICOS,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,2
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,106342,DOCTORADO EN ADMINISTRACIÓN,2,POSGRADO,3,Doctorado,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,2
1103,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,106342,DOCTORADO EN ADMINISTRACIÓN,2,POSGRADO,3,Doctorado,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,3
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,143,ZOOTECNIA,1,PREGRADO,6,Universitaria,1,Presencial,1,"Agronomía, veterinaria y afines",12,Zootecnia,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,35
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,143,ZOOTECNIA,1,PREGRADO,6,Universitaria,1,Presencial,1,"Agronomía, veterinaria y afines",12,Zootecnia,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,30
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,143,ZOOTECNIA,1,PREGRADO,6,Universitaria,1,Presencial,1,"Agronomía, veterinaria y afines",12,Zootecnia,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,30
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,143,ZOOTECNIA,1,PREGRADO,6,Universitaria,1,Presencial,1,"Agronomía, veterinaria y afines",12,Zootecnia,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,40
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,144,INGENIERIA AGRICOLA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",822,"Ingeniería agrícola, forestal y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,23
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,144,INGENIERIA AGRICOLA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",822,"Ingeniería agrícola, forestal y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,13
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,144,INGENIERIA AGRICOLA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",822,"Ingeniería agrícola, forestal y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,14
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,144,INGENIERIA AGRICOLA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",822,"Ingeniería agrícola, forestal y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,21
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,3104,INGENIERIA AGRONOMICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",824,"Ingeniería agronómica, pecuaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,33
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,3104,INGENIERIA AGRONOMICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",824,"Ingeniería agronómica, pecuaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,35
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,3104,INGENIERIA AGRONOMICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",824,"Ingeniería agronómica, pecuaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,36
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,3104,INGENIERIA AGRONOMICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",824,"Ingeniería agronómica, pecuaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,31
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16902,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,21
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16902,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,25
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16902,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,16
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16902,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,19
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16903,DISEÑO INDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,2,Bellas artes,27,Diseño,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,20
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16903,DISEÑO INDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,2,Bellas artes,27,Diseño,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,19
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16903,DISEÑO INDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,2,Bellas artes,27,Diseño,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,10
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16903,DISEÑO INDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,2,Bellas artes,27,Diseño,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,12
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16904,INGENIERIA AGROINDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,23
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16904,INGENIERIA AGROINDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,27
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16904,INGENIERIA AGROINDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,16
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16904,INGENIERIA AGROINDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,14
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16905,INGENIERIA AMBIENTAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,14
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16905,INGENIERIA AMBIENTAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,19
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16905,INGENIERIA AMBIENTAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,30
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,16905,INGENIERIA AMBIENTAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,25
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,20488,MAESTRIA EN CIENCIAS AGRARIAS,2,POSGRADO,2,Maestría,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,9
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,20488,MAESTRIA EN CIENCIAS AGRARIAS,2,POSGRADO,2,Maestría,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,4
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,20488,MAESTRIA EN CIENCIAS AGRARIAS,2,POSGRADO,2,Maestría,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,8
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,20488,MAESTRIA EN CIENCIAS AGRARIAS,2,POSGRADO,2,Maestría,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,6
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,55131,DOCTORADO EN AGROECOLOGIA,2,POSGRADO,3,Doctorado,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,55131,DOCTORADO EN AGROECOLOGIA,2,POSGRADO,3,Doctorado,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,55131,DOCTORADO EN AGROECOLOGIA,2,POSGRADO,3,Doctorado,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,55145,MAESTRÍA EN  ENSEÑANZA DE LAS CIENCIAS EXACTAS Y NATURALES,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,937,"Matemáticas, estadística y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,14
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,55145,MAESTRÍA EN  ENSEÑANZA DE LAS CIENCIAS EXACTAS Y NATURALES,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,937,"Matemáticas, estadística y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,5
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,55145,MAESTRÍA EN  ENSEÑANZA DE LAS CIENCIAS EXACTAS Y NATURALES,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,937,"Matemáticas, estadística y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,16
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,55145,MAESTRÍA EN  ENSEÑANZA DE LAS CIENCIAS EXACTAS Y NATURALES,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,937,"Matemáticas, estadística y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,4
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,90700,MAESTRIA EN INGENIERÍA AGROINDUSTRIAL,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,3
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,90700,MAESTRIA EN INGENIERÍA AGROINDUSTRIAL,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,3
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,90700,MAESTRIA EN INGENIERÍA AGROINDUSTRIAL,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,91335,MAESTRIA EN INGENIERIA AMBIENTAL,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,7
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,91335,MAESTRIA EN INGENIERIA AMBIENTAL,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,3
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,91335,MAESTRIA EN INGENIERIA AMBIENTAL,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,8
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,91335,MAESTRIA EN INGENIERIA AMBIENTAL,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,4
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,101987,MAESTRIA EN ADMINISTRACIÓN,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,101987,MAESTRIA EN ADMINISTRACIÓN,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,6
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,101987,MAESTRIA EN ADMINISTRACIÓN,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,2
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,101987,MAESTRIA EN ADMINISTRACIÓN,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,8
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,105570,MAESTRÍA EN CIENCIAS BIOLÓGICAS,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,105570,MAESTRÍA EN CIENCIAS BIOLÓGICAS,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,1,4
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,105570,MAESTRÍA EN CIENCIAS BIOLÓGICAS,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",76,VALLE DEL CAUCA,76520,PALMIRA,2,Mujer,2018,2,2
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,4,Universidad,76,VALLE DEL CAUCA,76520,PALMIRA,106348,DOCTORADO EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2,POSGRADO,3,Doctorado,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",76,VALLE DEL CAUCA,76520,PALMIRA,1,Hombre,2018,2,3
