CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,2636,FINANZAS Y NEGOCIOS INTERNACIONALES,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,9
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,2738,ESPECIALIZACION EN DERECHO PENAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,5
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,2738,ESPECIALIZACION EN DERECHO PENAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,5
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,2738,ESPECIALIZACION EN DERECHO PENAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,4
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,2738,ESPECIALIZACION EN DERECHO PENAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,2
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,2929,INGENIERIA INDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,2
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,2929,INGENIERIA INDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,25
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,2929,INGENIERIA INDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,5
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,2929,INGENIERIA INDUSTRIAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,10
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3054,COMUNICACION SOCIAL,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,8
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3054,COMUNICACION SOCIAL,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,10
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3054,COMUNICACION SOCIAL,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,8
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3054,COMUNICACION SOCIAL,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,23
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3141,ECONOMIA,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,3
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3141,ECONOMIA,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,4
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3141,ECONOMIA,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,2
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3141,ECONOMIA,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,3
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3152,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,31
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3152,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,32
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3152,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,38
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3152,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,30
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3298,TECNOLOGIA EN MECANICA DENTAL,1,PREGRADO,5,Tecnológica,1,Presencial,4,Ciencias de la salud,447,Odontología,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,1
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3298,TECNOLOGIA EN MECANICA DENTAL,1,PREGRADO,5,Tecnológica,1,Presencial,4,Ciencias de la salud,447,Odontología,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,2
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3298,TECNOLOGIA EN MECANICA DENTAL,1,PREGRADO,5,Tecnológica,1,Presencial,4,Ciencias de la salud,447,Odontología,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,5
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3298,TECNOLOGIA EN MECANICA DENTAL,1,PREGRADO,5,Tecnológica,1,Presencial,4,Ciencias de la salud,447,Odontología,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,7
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3312,LICENCIATURA EN EDUCACION PREESCOLAR,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,1
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3312,LICENCIATURA EN EDUCACION PREESCOLAR,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,44
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3312,LICENCIATURA EN EDUCACION PREESCOLAR,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,34
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3517,ESPECIALIZACION EN GERENCIA AMBIENTAL Y DESARROLLO SOSTENIBLE EMPRESARIAL.,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,5
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3517,ESPECIALIZACION EN GERENCIA AMBIENTAL Y DESARROLLO SOSTENIBLE EMPRESARIAL.,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,4
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3517,ESPECIALIZACION EN GERENCIA AMBIENTAL Y DESARROLLO SOSTENIBLE EMPRESARIAL.,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,2
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3517,ESPECIALIZACION EN GERENCIA AMBIENTAL Y DESARROLLO SOSTENIBLE EMPRESARIAL.,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,6
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3518,PUBLICIDAD,1,PREGRADO,6,Universitaria,1,Presencial,2,Bellas artes,26,Publicidad y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,7
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3518,PUBLICIDAD,1,PREGRADO,6,Universitaria,1,Presencial,2,Bellas artes,26,Publicidad y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,6
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3518,PUBLICIDAD,1,PREGRADO,6,Universitaria,1,Presencial,2,Bellas artes,26,Publicidad y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,6
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3518,PUBLICIDAD,1,PREGRADO,6,Universitaria,1,Presencial,2,Bellas artes,26,Publicidad y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,6
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3697,INGENIERIA ELECTRONICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,1
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3697,INGENIERIA ELECTRONICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,4
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3697,INGENIERIA ELECTRONICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,1
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3698,INGENIERIA DE SISTEMAS,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,4
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3698,INGENIERIA DE SISTEMAS,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,4
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3698,INGENIERIA DE SISTEMAS,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,1
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3698,INGENIERIA DE SISTEMAS,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,1
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3699,BIOINGENIERIA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",819,Ingeniería biomédica y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,8
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3699,BIOINGENIERIA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",819,Ingeniería biomédica y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,4
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3709,INGENIERIA COMERCIAL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",821,Ingeniería administrativa y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,2
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3852,MERCADEO,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,6
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3852,MERCADEO,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,5
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3852,MERCADEO,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,3
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3852,MERCADEO,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,9
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3853,ODONTOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,4,Ciencias de la salud,447,Odontología,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,18
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3853,ODONTOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,4,Ciencias de la salud,447,Odontología,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,2
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3853,ODONTOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,4,Ciencias de la salud,447,Odontología,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,31
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3853,ODONTOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,4,Ciencias de la salud,447,Odontología,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,5
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,3922,ESPECIALIZACION EN GERENCIA DE MERCADEO GLOBAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,4
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4039,ESPECIALIZACION EN DERECHO DE FAMILIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,1
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4039,ESPECIALIZACION EN DERECHO DE FAMILIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,5
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4039,ESPECIALIZACION EN DERECHO DE FAMILIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,3
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4039,ESPECIALIZACION EN DERECHO DE FAMILIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,12
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4223,ESPECIALIZACION EN GERENCIA DE AUDITORIA INTERNA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",612,Contaduría pública,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,1
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4223,ESPECIALIZACION EN GERENCIA DE AUDITORIA INTERNA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",612,Contaduría pública,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,1
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4223,ESPECIALIZACION EN GERENCIA DE AUDITORIA INTERNA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",612,Contaduría pública,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,6
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4225,ESPECIALIZACION EN DESARROLLO HUMANO Y ORGANIZACIONAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,3
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4225,ESPECIALIZACION EN DESARROLLO HUMANO Y ORGANIZACIONAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,2
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4225,ESPECIALIZACION EN DESARROLLO HUMANO Y ORGANIZACIONAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,6
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4225,ESPECIALIZACION EN DESARROLLO HUMANO Y ORGANIZACIONAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,8
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4232,ESPECIALIZACION EN GERENCIA FINANCIERA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,4
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4232,ESPECIALIZACION EN GERENCIA FINANCIERA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,5
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4232,ESPECIALIZACION EN GERENCIA FINANCIERA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,7
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4232,ESPECIALIZACION EN GERENCIA FINANCIERA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,2,8
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4631,INSTRUMENTACION QUIRURGICA,1,PREGRADO,6,Universitaria,1,Presencial,4,Ciencias de la salud,444,Instrumentación quirúrgica,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,7
1805,1805,UNIVERSIDAD SANTIAGO DE CALI,Principal,2,PRIVADA,4,Universidad,76,VALLE DEL CAUCA,76001,CALI,4631,INSTRUMENTACION QUIRURGICA,1,PREGRADO,6,Universitaria,1,Presencial,4,Ciencias de la salud,444,Instrumentación quirúrgica,76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,2,3
