CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,MATRICULADOS_2018
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,44,LA GUAJIRA,44001,RIOHACHA,1,Hombre,2018,1,28
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,44,LA GUAJIRA,44001,RIOHACHA,1,Hombre,2018,2,28
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,44,LA GUAJIRA,44001,RIOHACHA,2,Mujer,2018,1,11
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,44,LA GUAJIRA,44001,RIOHACHA,2,Mujer,2018,2,14
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47001,SANTA MARTA,1,Hombre,2018,1,58
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47001,SANTA MARTA,1,Hombre,2018,2,74
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47001,SANTA MARTA,2,Mujer,2018,1,29
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47001,SANTA MARTA,2,Mujer,2018,2,26
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47245,EL BANCO,1,Hombre,2018,1,1
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47245,EL BANCO,1,Hombre,2018,2,2
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47555,PLATO,1,Hombre,2018,1,1
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47555,PLATO,1,Hombre,2018,2,1
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47555,PLATO,2,Mujer,2018,1,1
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,47,MAGDALENA,47555,PLATO,2,Mujer,2018,2,1
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,50,META,50006,ACACÍAS,1,Hombre,2018,1,171
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,50,META,50006,ACACÍAS,1,Hombre,2018,2,173
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,50,META,50006,ACACÍAS,2,Mujer,2018,1,131
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,50,META,50006,ACACÍAS,2,Mujer,2018,2,131
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,50,META,50226,CUMARAL,1,Hombre,2018,1,11
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,50,META,50226,CUMARAL,1,Hombre,2018,2,9
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,50,META,50226,CUMARAL,2,Mujer,2018,1,6
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,50,META,50226,CUMARAL,2,Mujer,2018,2,6
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,52,NARIÑO,52001,PASTO,1,Hombre,2018,1,46
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,52,NARIÑO,52001,PASTO,1,Hombre,2018,2,45
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,52,NARIÑO,52001,PASTO,2,Mujer,2018,1,25
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,52,NARIÑO,52001,PASTO,2,Mujer,2018,2,22
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,Hombre,2018,1,1
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,Hombre,2018,2,4
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,52,NARIÑO,52835,SAN ANDRES DE TUMACO,2,Mujer,2018,1,1
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,52,NARIÑO,52835,SAN ANDRES DE TUMACO,2,Mujer,2018,2,1
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54001,CÚCUTA,1,Hombre,2018,1,38
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54001,CÚCUTA,1,Hombre,2018,2,41
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54001,CÚCUTA,2,Mujer,2018,1,12
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54001,CÚCUTA,2,Mujer,2018,2,21
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54498,OCAÑA,1,Hombre,2018,1,9
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54498,OCAÑA,1,Hombre,2018,2,11
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54498,OCAÑA,2,Mujer,2018,1,7
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54498,OCAÑA,2,Mujer,2018,2,3
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54518,PAMPLONA,1,Hombre,2018,1,10
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54518,PAMPLONA,1,Hombre,2018,2,10
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54518,PAMPLONA,2,Mujer,2018,1,2
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,54,NORTE DE SANTANDER,54518,PAMPLONA,2,Mujer,2018,2,4
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,66,RISARALDA,66001,PEREIRA,1,Hombre,2018,1,144
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,66,RISARALDA,66001,PEREIRA,1,Hombre,2018,2,153
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,66,RISARALDA,66001,PEREIRA,2,Mujer,2018,1,63
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,66,RISARALDA,66001,PEREIRA,2,Mujer,2018,2,64
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68001,BUCARAMANGA,1,Hombre,2018,1,120
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68001,BUCARAMANGA,1,Hombre,2018,2,125
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68001,BUCARAMANGA,2,Mujer,2018,1,107
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68001,BUCARAMANGA,2,Mujer,2018,2,92
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68081,BARRANCABERMEJA,1,Hombre,2018,1,80
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68081,BARRANCABERMEJA,1,Hombre,2018,2,84
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68081,BARRANCABERMEJA,2,Mujer,2018,1,37
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68081,BARRANCABERMEJA,2,Mujer,2018,2,41
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68432,MÁLAGA,1,Hombre,2018,1,2
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68432,MÁLAGA,1,Hombre,2018,2,3
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68432,MÁLAGA,2,Mujer,2018,1,2
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68432,MÁLAGA,2,Mujer,2018,2,2
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68861,VÉLEZ,1,Hombre,2018,1,6
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68861,VÉLEZ,1,Hombre,2018,2,8
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68861,VÉLEZ,2,Mujer,2018,1,9
2102,2102,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,Principal,1,OFICIAL,4,Universidad,11,BOGOTA D.C,11001,BOGOTA D.C.,104446,INGENIERÍA INDUSTRIAL.,1,PREGRADO,6,Universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,68,SANTANDER,68861,VÉLEZ,2,Mujer,2018,2,4
