CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,IES_ACREDITADA,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,PROGRAMA_ACREDITADO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA_DE_CONOCIMIENTO,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,PRIMER_CURSO
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",103799,PROFESIONAL EN GESTIÓN DE LA SEGURIDAD Y LA SALUD LABORAL,NO,1,PREGRADO,6,Universitario,3,Virtual,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",4,Administración de Empresas y Derecho,41,Educación comercial y administración,419,Educación comercial y administración no clasificados en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,132
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",103799,PROFESIONAL EN GESTIÓN DE LA SEGURIDAD Y LA SALUD LABORAL,NO,1,PREGRADO,6,Universitario,3,Virtual,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",4,Administración de Empresas y Derecho,41,Educación comercial y administración,419,Educación comercial y administración no clasificados en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,570
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",103799,PROFESIONAL EN GESTIÓN DE LA SEGURIDAD Y LA SALUD LABORAL,NO,1,PREGRADO,6,Universitario,3,Virtual,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",4,Administración de Empresas y Derecho,41,Educación comercial y administración,419,Educación comercial y administración no clasificados en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,401
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",103826,TECNOLOGÍA EN GESTIÓN BANCARIA Y ENTIDADES FINANCIERAS,NO,1,PREGRADO,5,Tecnológico,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,7
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",103826,TECNOLOGÍA EN GESTIÓN BANCARIA Y ENTIDADES FINANCIERAS,NO,1,PREGRADO,5,Tecnológico,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,10
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",103826,TECNOLOGÍA EN GESTIÓN BANCARIA Y ENTIDADES FINANCIERAS,NO,1,PREGRADO,5,Tecnológico,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,14
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",103826,TECNOLOGÍA EN GESTIÓN BANCARIA Y ENTIDADES FINANCIERAS,NO,1,PREGRADO,5,Tecnológico,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,7
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",104342,ESPECIALIZACIÓN EN COMUNICACIÓN DIGITAL,NO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",3,"Ciencias Sociales, Periodismo e Información",32,Periodismo e información,321,"Periodismo, comunicación y reportajes",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,5
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",104342,ESPECIALIZACIÓN EN COMUNICACIÓN DIGITAL,NO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",3,"Ciencias Sociales, Periodismo e Información",32,Periodismo e información,321,"Periodismo, comunicación y reportajes",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,6
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",104342,ESPECIALIZACIÓN EN COMUNICACIÓN DIGITAL,NO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",3,"Ciencias Sociales, Periodismo e Información",32,Periodismo e información,321,"Periodismo, comunicación y reportajes",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,4
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",104342,ESPECIALIZACIÓN EN COMUNICACIÓN DIGITAL,NO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",3,"Ciencias Sociales, Periodismo e Información",32,Periodismo e información,321,"Periodismo, comunicación y reportajes",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,7
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",104726,ESPECIALIZACIÓN EN COMUNICACIÓN Y NARRATIVAS DIGITALES,NO,2,POSGRADO,1,Especialización universitaria,3,Virtual,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",3,"Ciencias Sociales, Periodismo e Información",32,Periodismo e información,321,"Periodismo, comunicación y reportajes",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,7
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",104726,ESPECIALIZACIÓN EN COMUNICACIÓN Y NARRATIVAS DIGITALES,NO,2,POSGRADO,1,Especialización universitaria,3,Virtual,5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",3,"Ciencias Sociales, Periodismo e Información",32,Periodismo e información,321,"Periodismo, comunicación y reportajes",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,8
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105309,CONTADURÍA PÚBLICA,NO,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",612,Contaduría pública,4,Administración de Empresas y Derecho,41,Educación comercial y administración,411,Contabilidad e impuestos,5,Antioquia,5001,Medellín,1,Masculino,2022,1,20
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105309,CONTADURÍA PÚBLICA,NO,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",612,Contaduría pública,4,Administración de Empresas y Derecho,41,Educación comercial y administración,411,Contabilidad e impuestos,5,Antioquia,5001,Medellín,1,Masculino,2022,2,12
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105309,CONTADURÍA PÚBLICA,NO,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",612,Contaduría pública,4,Administración de Empresas y Derecho,41,Educación comercial y administración,411,Contabilidad e impuestos,5,Antioquia,5001,Medellín,2,Femenino,2022,1,18
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105309,CONTADURÍA PÚBLICA,NO,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",612,Contaduría pública,4,Administración de Empresas y Derecho,41,Educación comercial y administración,411,Contabilidad e impuestos,5,Antioquia,5001,Medellín,2,Femenino,2022,2,19
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105591,INGENIERÍA DE SOFTWARE,NO,1,PREGRADO,6,Universitario,3,Virtual,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),61,Tecnologías de la Información y la Comunicación (TIC),613,Desarrollo y análisis de software y aplicaciones,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,626
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105591,INGENIERÍA DE SOFTWARE,NO,1,PREGRADO,6,Universitario,3,Virtual,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),61,Tecnologías de la Información y la Comunicación (TIC),613,Desarrollo y análisis de software y aplicaciones,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,563
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105591,INGENIERÍA DE SOFTWARE,NO,1,PREGRADO,6,Universitario,3,Virtual,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),61,Tecnologías de la Información y la Comunicación (TIC),613,Desarrollo y análisis de software y aplicaciones,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,145
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105591,INGENIERÍA DE SOFTWARE,NO,1,PREGRADO,6,Universitario,3,Virtual,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),61,Tecnologías de la Información y la Comunicación (TIC),613,Desarrollo y análisis de software y aplicaciones,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,153
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105757,TECNOLOGÍA EN GESTIÓN PORTUARIA,NO,1,PREGRADO,5,Tecnológico,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,10,Servicios,104,Servicios de transporte,1041,Servicios de transporte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,2
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105757,TECNOLOGÍA EN GESTIÓN PORTUARIA,NO,1,PREGRADO,5,Tecnológico,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,10,Servicios,104,Servicios de transporte,1041,Servicios de transporte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,2
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105757,TECNOLOGÍA EN GESTIÓN PORTUARIA,NO,1,PREGRADO,5,Tecnológico,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,10,Servicios,104,Servicios de transporte,1041,Servicios de transporte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,2
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105757,TECNOLOGÍA EN GESTIÓN PORTUARIA,NO,1,PREGRADO,5,Tecnológico,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,10,Servicios,104,Servicios de transporte,1041,Servicios de transporte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,3
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105758,TÉCNICA PROFESIONAL EN GESTIÓN DE ADUANAS Y COMERCIO EXTERIOR,NO,1,PREGRADO,4,Formación técnica profesional,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,48,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,25
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105758,TÉCNICA PROFESIONAL EN GESTIÓN DE ADUANAS Y COMERCIO EXTERIOR,NO,1,PREGRADO,4,Formación técnica profesional,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,48,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,23
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105758,TÉCNICA PROFESIONAL EN GESTIÓN DE ADUANAS Y COMERCIO EXTERIOR,NO,1,PREGRADO,4,Formación técnica profesional,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,48,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,62
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105758,TÉCNICA PROFESIONAL EN GESTIÓN DE ADUANAS Y COMERCIO EXTERIOR,NO,1,PREGRADO,4,Formación técnica profesional,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,48,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,42
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105830,ESPECIALIZACION EN GERENCIA DE FINANZAS,NO,2,POSGRADO,1,Especialización universitaria,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,22
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105830,ESPECIALIZACION EN GERENCIA DE FINANZAS,NO,2,POSGRADO,1,Especialización universitaria,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,30
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105830,ESPECIALIZACION EN GERENCIA DE FINANZAS,NO,2,POSGRADO,1,Especialización universitaria,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,62
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",105830,ESPECIALIZACION EN GERENCIA DE FINANZAS,NO,2,POSGRADO,1,Especialización universitaria,3,Virtual,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,56
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107380,DERECHO,NO,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,52
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107380,DERECHO,NO,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,29
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107380,DERECHO,NO,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,31
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107380,DERECHO,NO,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,9
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107644,INGENIERÍA EN TELECOMUNICACIONES,NO,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,1,Masculino,2022,1,12
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107644,INGENIERÍA EN TELECOMUNICACIONES,NO,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,1,Masculino,2022,2,13
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107644,INGENIERÍA EN TELECOMUNICACIONES,NO,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,2,Femenino,2022,1,2
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107644,INGENIERÍA EN TELECOMUNICACIONES,NO,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,2,Femenino,2022,2,2
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107646,ESPECIALIZACIÓN EN NEUROPSICOLOGÍA ESCOLAR,NO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,313,Psicología,5,Antioquia,5001,Medellín,1,Masculino,2022,1,2
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107646,ESPECIALIZACIÓN EN NEUROPSICOLOGÍA ESCOLAR,NO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,313,Psicología,5,Antioquia,5001,Medellín,1,Masculino,2022,2,4
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107646,ESPECIALIZACIÓN EN NEUROPSICOLOGÍA ESCOLAR,NO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,313,Psicología,5,Antioquia,5001,Medellín,2,Femenino,2022,1,6
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107646,ESPECIALIZACIÓN EN NEUROPSICOLOGÍA ESCOLAR,NO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,313,Psicología,5,Antioquia,5001,Medellín,2,Femenino,2022,2,9
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107647,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,NO,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),61,Tecnologías de la Información y la Comunicación (TIC),613,Desarrollo y análisis de software y aplicaciones,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,5
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107647,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,NO,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),61,Tecnologías de la Información y la Comunicación (TIC),613,Desarrollo y análisis de software y aplicaciones,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,45
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,NO,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",107647,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,NO,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),61,Tecnologías de la Información y la Comunicación (TIC),613,Desarrollo y análisis de software y aplicaciones,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,2
