CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,ANO,SEMESTRE,PRIMER_CURSO_2019
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,20,CESAR,20001,VALLEDUPAR,1,2019,2,16
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,20,CESAR,20001,VALLEDUPAR,2,2019,1,19
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,20,CESAR,20001,VALLEDUPAR,2,2019,2,18
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,23,CÓRDOBA,23672,SAN ANTERO,1,2019,2,13
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,23,CÓRDOBA,23672,SAN ANTERO,2,2019,2,14
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,23,CÓRDOBA,23807,TIERRALTA,1,2019,1,27
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,23,CÓRDOBA,23807,TIERRALTA,2,2019,1,21
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25175,CHÍA,1,2019,1,23
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25175,CHÍA,2,2019,1,16
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25290,FUSAGASUGÁ,1,2019,1,38
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25290,FUSAGASUGÁ,1,2019,2,25
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25290,FUSAGASUGÁ,2,2019,1,34
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25290,FUSAGASUGÁ,2,2019,2,41
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25307,GIRARDOT,1,2019,2,17
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25307,GIRARDOT,2,2019,2,23
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25317,GUACHETÁ,1,2019,1,18
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25317,GUACHETÁ,2,2019,1,23
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25875,VILLETA,1,2019,2,11
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25875,VILLETA,2,2019,2,5
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,27,CHOCÓ,27001,QUIBDÓ,1,2019,1,21
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,27,CHOCÓ,27001,QUIBDÓ,2,2019,1,9
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,41,HUILA,41001,NEIVA,1,2019,1,16
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,41,HUILA,41001,NEIVA,2,2019,1,23
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,41,HUILA,41020,ALGECIRAS,1,2019,2,11
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,41,HUILA,41020,ALGECIRAS,2,2019,2,21
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,41,HUILA,41396,LA PLATA,1,2019,2,14
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,41,HUILA,41396,LA PLATA,2,2019,2,13
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,41,HUILA,41551,PITALITO,1,2019,1,15
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,41,HUILA,41551,PITALITO,2,2019,1,18
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,47,MAGDALENA,47001,SANTA MARTA,1,2019,1,41
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,47,MAGDALENA,47001,SANTA MARTA,1,2019,2,11
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,47,MAGDALENA,47001,SANTA MARTA,2,2019,1,40
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,47,MAGDALENA,47001,SANTA MARTA,2,2019,2,17
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,50,META,50001,VILLAVICENCIO,1,2019,1,36
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,50,META,50001,VILLAVICENCIO,1,2019,2,18
