CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91172,TECNOLOGÍA EN ENTRENAMIENTO DEPORTIVO,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,114,FORMACIÓN PARA DOCENTES CON ASIGNATURA DE ESPECIALIZACIÓN,18,CAQUETÁ,18001,FLORENCIA,1,HOMBRE,2019,1,1
3201,3201,UNIDADES TECNOLOGICAS DE SANTANDER,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,68,SANTANDER,68001,BUCARAMANGA,103237,TECNOLOGÍA EN TOPOGRAFÍA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",825,INGENIERÍA CIVIL Y AFINES,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,68,SANTANDER,68081,BARRANCABERMEJA,2,MUJER,2019,1,1
3201,3201,UNIDADES TECNOLOGICAS DE SANTANDER,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,68,SANTANDER,68001,BUCARAMANGA,104186,TECNOLOGÍA EN DESARROLLO DE SISTEMAS INFORMÁTICOS,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",827,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",6,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),61,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),613,DESARROLLO Y ANÁLISIS DE SOFTWARE Y APLICACIONES,68,SANTANDER,68679,SAN GIL,1,HOMBRE,2019,2,3
3201,3201,UNIDADES TECNOLOGICAS DE SANTANDER,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,68,SANTANDER,68001,BUCARAMANGA,102594,TECNOLOGÍA DEPORTIVA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,558,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",10,SERVICIOS,108,PROGRAMAS Y CERTIFICACIONES INTERDISCIPLINARIOS RELATIVOS A SERVICIOS,1088,PROGRAMAS Y CERTIFICACIONES INTERDISCIPLINARIOS RELATIVOS A SERVICIOS,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,2,MUJER,2019,2,1
3201,3201,UNIDADES TECNOLOGICAS DE SANTANDER,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,68,SANTANDER,68001,BUCARAMANGA,102472,TECNOLOGÍA EN OPERACIÓN Y MANTENIMIENTO ELECTROMECÁNICO,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",833,OTRAS INGENIERÍAS,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,1,HOMBRE,2019,1,8
3201,3201,UNIDADES TECNOLOGICAS DE SANTANDER,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,68,SANTANDER,68001,BUCARAMANGA,102805,TECNOLOGÍA EN CONTABILIDAD FINANCIERA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,412,"GESTIÓN FINANCIERA, ADMINISTRACIÓN BANCARIA Y SEGUROS",54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,2,MUJER,2019,1,3
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",17598,ESPECIALIZACION EN FINANZAS PUBLICAS,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,412,"GESTIÓN FINANCIERA, ADMINISTRACIÓN BANCARIA Y SEGUROS",95,GUAVIARE,95001,SAN JOSÉ DEL GUAVI,2,MUJER,2019,1,1
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,86,PUTUMAYO,86001,MOCOA,2,MUJER,2019,2,1
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,86,PUTUMAYO,86001,MOCOA,1,HOMBRE,2019,1,12
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,85,CASANARE,85001,YOPAL,1,HOMBRE,2019,1,1
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1703,ESPECIALIZACION EN GERENCIA SOCIAL,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,419,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN NO CLASIFICADOS EN OTRA PARTE,85,CASANARE,85001,YOPAL,1,HOMBRE,2019,1,4
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1703,ESPECIALIZACION EN GERENCIA SOCIAL,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,419,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN NO CLASIFICADOS EN OTRA PARTE,81,ARAUCA,81001,ARAUCA,1,HOMBRE,2019,1,9
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",19771,ESPECIALIZACION EN GESTION PUBLICA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,8,ATLÁNTICO,8770,SUAN,1,HOMBRE,2019,1,9
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,1,14
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,9
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,66,RISARALDA,66001,PEREIRA,1,HOMBRE,2019,2,3
2104,2104,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1697,ADMINISTRACION PUBLICA TERRITORIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,66,RISARALDA,66001,PEREIRA,2,MUJER,2019,2,1
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,53803,TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,2,93
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,9466,TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",819,INGENIERÍA BIOMÉDICA Y AFINES,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,2,17
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,6537,TECNOLOGIA EN TELECOMUNICACIONES,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",829,"INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,5,ANTIOQUIA,5001,MEDELLÍN,2,MUJER,2019,2,14
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,104905,MAESTRÍA EN CIENCIAS: INNOVACION EN EDUCACIÓN,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,111,CIENCIAS DE LA EDUCACIÓN,5,ANTIOQUIA,5001,MEDELLÍN,2,MUJER,2019,2,8
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,53798,MAESTRÍA EN GESTIÓN ENERGÉTICA INDUSTRIAL,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",833,OTRAS INGENIERÍAS,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,713,ELECTRICIDAD Y ENERGÍA,5,ANTIOQUIA,5001,MEDELLÍN,2,MUJER,2019,2,1
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,52130,INGENIERIA ELECTROMECÁNICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",831,INGENIERÍA MECÁNICA Y AFINES,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,1,39
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,52204,INGENIERIA FINANCIERA Y DE NEGOCIOS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",821,INGENIERÍA ADMINISTRATIVA Y AFINES,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,1,28
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,55072,ADMINISTRACIÓN TECNÓLOGICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,5,ANTIOQUIA,5001,MEDELLÍN,2,MUJER,2019,1,64
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,103928,INGENIERÍA EN DISEÑO INDUSTRIAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",833,OTRAS INGENIERÍAS,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,1,17
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,52205,INGENIERIA DE SISTEMAS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",827,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,5,ANTIOQUIA,5001,MEDELLÍN,2,MUJER,2019,1,18
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,90355,ARTES VISUALES,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,24,"ARTES PLÁSTICAS, VISUALES Y AFINES",2,ARTE Y HUMANIDADES,21,ARTES,213,BELLAS ARTES,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,1,7
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,103928,INGENIERÍA EN DISEÑO INDUSTRIAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",833,OTRAS INGENIERÍAS,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,5,ANTIOQUIA,5001,MEDELLÍN,2,MUJER,2019,1,7
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,104740,MAESTRÍA EN ARTES DIGITALES,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,2,BELLAS ARTES,24,"ARTES PLÁSTICAS, VISUALES Y AFINES",2,ARTE Y HUMANIDADES,21,ARTES,211,TÉCNICAS AUDIOVISUALES Y PRODUCCIÓN PARA MEDIOS DE COMUNICACIÓN,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,1,2
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,11085,TECNOLOGIA EN ELECTRONICA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",829,"INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,714,ELECTRÓNICA Y AUTOMATIZACIÓN,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,1,3
1108,1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,SECCIONAL,1,OFICIAL,4,UNIVERSIDAD,15,BOYACÁ,15759,SOGAMOSO,105650,ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,450,SALUD PÚBLICA,9,SALUD Y BIENESTAR,91,SALUD,911,ODONTOLOGÍA Y ESTUDIOS DENTALES,15,BOYACÁ,15759,SOGAMOSO,2,MUJER,2019,2,74
1108,1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,SECCIONAL,1,OFICIAL,4,UNIVERSIDAD,15,BOYACÁ,15759,SOGAMOSO,215,INGENIERIA DE MINAS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",826,"INGENIERÍA DE MINAS, METALURGIA Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",72,INDUSTRIA Y PROCESAMIENTO,724,MINERÍA Y EXTRACCIÓN,15,BOYACÁ,15759,SOGAMOSO,1,HOMBRE,2019,2,34
1108,1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,SECCIONAL,1,OFICIAL,4,UNIVERSIDAD,15,BOYACÁ,15759,SOGAMOSO,105129,ESPECIALIZACIÓN EN ECONOMÍA MINERA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",826,"INGENIERÍA DE MINAS, METALURGIA Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,15,BOYACÁ,15759,SOGAMOSO,1,HOMBRE,2019,2,4
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,102181,"LICENCIATURA EN LENGUAS MODERNAS, INGL¿S Y FRANC¿S",1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,114,FORMACIÓN PARA DOCENTES CON ASIGNATURA DE ESPECIALIZACIÓN,19,CAUCA,19001,POPAYÁN,2,MUJER,2019,1,6
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,104521,MAESTRÍA EN EDUCACIÓN,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,111,CIENCIAS DE LA EDUCACIÓN,19,CAUCA,19001,POPAYÁN,2,MUJER,2019,1,3
