CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO_DESC,CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104661,ESPECIALIZACIÓN EN GERENCIA INTEGRAL DE SERVICIOS DE SALUD,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,5
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104661,ESPECIALIZACIÓN EN GERENCIA INTEGRAL DE SERVICIOS DE SALUD,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,12
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104661,ESPECIALIZACIÓN EN GERENCIA INTEGRAL DE SERVICIOS DE SALUD,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,11
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104661,ESPECIALIZACIÓN EN GERENCIA INTEGRAL DE SERVICIOS DE SALUD,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,24
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104760,ESPECIALIZACIÓN EN GERENCIA Y GESTIÓN CULTURAL,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),5,Ciencias sociales y humanas,559,Derecho y afines,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,3
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104760,ESPECIALIZACIÓN EN GERENCIA Y GESTIÓN CULTURAL,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),5,Ciencias sociales y humanas,559,Derecho y afines,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104760,ESPECIALIZACIÓN EN GERENCIA Y GESTIÓN CULTURAL,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),5,Ciencias sociales y humanas,559,Derecho y afines,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,8
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104760,ESPECIALIZACIÓN EN GERENCIA Y GESTIÓN CULTURAL,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),5,Ciencias sociales y humanas,559,Derecho y afines,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104867,MAESTRÍA EN SALUD PÚBLICA,2,POSGRADO,2,Maestría,1,Presencial,4,Ciencias de la salud,450,Salud pública,9,Salud y Bienestar,91,Salud,919,Salud no clasificada en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104867,MAESTRÍA EN SALUD PÚBLICA,2,POSGRADO,2,Maestría,1,Presencial,4,Ciencias de la salud,450,Salud pública,9,Salud y Bienestar,91,Salud,919,Salud no clasificada en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104867,MAESTRÍA EN SALUD PÚBLICA,2,POSGRADO,2,Maestría,1,Presencial,4,Ciencias de la salud,450,Salud pública,9,Salud y Bienestar,91,Salud,919,Salud no clasificada en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,7
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104867,MAESTRÍA EN SALUD PÚBLICA,2,POSGRADO,2,Maestría,1,Presencial,4,Ciencias de la salud,450,Salud pública,9,Salud y Bienestar,91,Salud,919,Salud no clasificada en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,6
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104918,ESPECIALIZACIÓN EN CIRUGIA DE MANO,2,POSGRADO,10,Especialización médico quirúrgica,1,Presencial,4,Ciencias de la salud,445,Medicina,9,Salud y Bienestar,91,Salud,912,Medicina,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104918,ESPECIALIZACIÓN EN CIRUGIA DE MANO,2,POSGRADO,10,Especialización médico quirúrgica,1,Presencial,4,Ciencias de la salud,445,Medicina,9,Salud y Bienestar,91,Salud,912,Medicina,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",104922,ESPECIALIZACIÓN EN MASTOLOGÍA,2,POSGRADO,10,Especialización médico quirúrgica,1,Presencial,4,Ciencias de la salud,445,Medicina,9,Salud y Bienestar,91,Salud,912,Medicina,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105184,DOCTORADO EN CIENCIAS BIOMÉDICAS Y BIOLÓGICAS,2,POSGRADO,3,Doctorado,1,Presencial,4,Ciencias de la salud,445,Medicina,9,Salud y Bienestar,91,Salud,919,Salud no clasificada en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105492,MAESTRÍA EN SEGURIDAD Y SALUD EN EL TRABAJO,2,POSGRADO,2,Maestría,1,Presencial,4,Ciencias de la salud,450,Salud pública,9,Salud y Bienestar,91,Salud,919,Salud no clasificada en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,6
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105492,MAESTRÍA EN SEGURIDAD Y SALUD EN EL TRABAJO,2,POSGRADO,2,Maestría,1,Presencial,4,Ciencias de la salud,450,Salud pública,9,Salud y Bienestar,91,Salud,919,Salud no clasificada en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,3
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105711,MAESTRÍA EN EMPRENDIMIENTO E INNOVACIÓN,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,3
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105711,MAESTRÍA EN EMPRENDIMIENTO E INNOVACIÓN,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,3
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105711,MAESTRÍA EN EMPRENDIMIENTO E INNOVACIÓN,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,5
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105711,MAESTRÍA EN EMPRENDIMIENTO E INNOVACIÓN,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,5
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105712,MAESTRÍA EN ADMINISTRACIÓN - MBA,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,22
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105712,MAESTRÍA EN ADMINISTRACIÓN - MBA,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,6
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105712,MAESTRÍA EN ADMINISTRACIÓN - MBA,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,13
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105712,MAESTRÍA EN ADMINISTRACIÓN - MBA,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,8
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105753,MAESTRÍA EN MARKETING,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105753,MAESTRÍA EN MARKETING,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,2
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105753,MAESTRÍA EN MARKETING,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,7
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105753,MAESTRÍA EN MARKETING,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,4
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",105963,MAESTRÍA EN CIENCIAS DE LA REHABIITACIÓN,2,POSGRADO,2,Maestría,1,Presencial,4,Ciencias de la salud,442,Terapias,9,Salud y Bienestar,91,Salud,915,"Fisioterapia, Fonoaudiología, Terapia ocupacional, Nutrición y afines",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106222,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE SERVICIOS CON TIC,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2020,1,6
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106222,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE SERVICIOS CON TIC,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2020,1,6
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106224,ESPECIALIZACIÓN EN GESTIÓN HUMANA ,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2020,2,5
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106224,ESPECIALIZACIÓN EN GESTIÓN HUMANA ,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2020,1,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106224,ESPECIALIZACIÓN EN GESTIÓN HUMANA ,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2020,2,8
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106554,ESPECIALIZACIÓN EN PERFUSIÓN Y CIRCULACIÓN EXTRACORPÓREA,2,POSGRADO,1,Especialización universitaria,1,Presencial,4,Ciencias de la salud,445,Medicina,9,Salud y Bienestar,91,Salud,912,Medicina,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106595,MAESTRÍA EN INGENIERÍA BIOMÉDICA,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",819,Ingeniería biomédica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,2
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106595,MAESTRÍA EN INGENIERÍA BIOMÉDICA,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",819,Ingeniería biomédica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,1
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106798,ESPECIALIZACIÓN EN DERECHO INTERNACIONAL,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,3
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106798,ESPECIALIZACIÓN EN DERECHO INTERNACIONAL,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,7
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106799,ESPECIALIZACIÓN EN DERECHO URBANO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,13,Bolívar,13001,Cartagena de Indias,1,Hombre,2020,1,9
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106799,ESPECIALIZACIÓN EN DERECHO URBANO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,13,Bolívar,13001,Cartagena de Indias,1,Hombre,2020,2,7
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106799,ESPECIALIZACIÓN EN DERECHO URBANO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,13,Bolívar,13001,Cartagena de Indias,2,Mujer,2020,1,11
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",106799,ESPECIALIZACIÓN EN DERECHO URBANO,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,13,Bolívar,13001,Cartagena de Indias,2,Mujer,2020,2,8
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",107045,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN E INFRAESTRUCTURA,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2020,1,25
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",107045,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN E INFRAESTRUCTURA,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2020,2,15
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",107045,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN E INFRAESTRUCTURA,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2020,1,7
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",107045,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN E INFRAESTRUCTURA,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2020,2,8
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",107273,MAESTRÍA EN FINANZAS,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,6
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",107273,MAESTRÍA EN FINANZAS,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,2
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",107273,MAESTRÍA EN FINANZAS,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,5
1714,1714,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,Principal,2,PRIVADA,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",107323,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN E INFRAESTRUCTURA,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,1,Hombre,2020,2,17
