CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,IES_ACREDITADA,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,PROGRAMA_ACREDITADO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA_DE_CONOCIMIENTO,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,19228,ESPECIALIZACION EN CONTRATACION PUBLICA,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,1,Hombre,2021,1,12
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,19228,ESPECIALIZACION EN CONTRATACION PUBLICA,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,1,Hombre,2021,2,7
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,19228,ESPECIALIZACION EN CONTRATACION PUBLICA,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,2,Mujer,2021,1,3
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,19228,ESPECIALIZACION EN CONTRATACION PUBLICA,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,2,Mujer,2021,2,10
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,53671,TECNOLOGIA EN DISEÑO GRAFICO,N,1,PREGRADO,5,Tecnológico,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,212,"Diseño industrial, de moda e interiores",50,Meta,50001,Villavicencio,1,Hombre,2021,2,1
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,53671,TECNOLOGIA EN DISEÑO GRAFICO,N,1,PREGRADO,5,Tecnológico,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,212,"Diseño industrial, de moda e interiores",50,Meta,50001,Villavicencio,2,Mujer,2021,2,1
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,53962,ESPECIALIZACION EN AUDITORIA DE SERVICIOS DE SALUD,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",612,Contaduría pública,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,2,Mujer,2021,1,1
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,53962,ESPECIALIZACION EN AUDITORIA DE SERVICIOS DE SALUD,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",612,Contaduría pública,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,2,Mujer,2021,2,4
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,101384,TRABAJO SOCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,315,Trabajo social,50,Meta,50001,Villavicencio,1,Hombre,2021,1,1
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,101384,TRABAJO SOCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,315,Trabajo social,50,Meta,50001,Villavicencio,1,Hombre,2021,2,2
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,101384,TRABAJO SOCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,315,Trabajo social,50,Meta,50001,Villavicencio,2,Mujer,2021,1,8
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,101384,TRABAJO SOCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,315,Trabajo social,50,Meta,50001,Villavicencio,2,Mujer,2021,2,15
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,102858,ESPECIALIZACION EN HSEQ - SISTEMAS INTEGRADOS DE SEGURIDAD Y SALUD OCUPACIONAL AMBIENTAL Y CALIDAD,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,48,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,50,Meta,50001,Villavicencio,1,Hombre,2021,1,4
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,102858,ESPECIALIZACION EN HSEQ - SISTEMAS INTEGRADOS DE SEGURIDAD Y SALUD OCUPACIONAL AMBIENTAL Y CALIDAD,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,48,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,50,Meta,50001,Villavicencio,2,Mujer,2021,1,9
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,102858,ESPECIALIZACION EN HSEQ - SISTEMAS INTEGRADOS DE SEGURIDAD Y SALUD OCUPACIONAL AMBIENTAL Y CALIDAD,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,48,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,50,Meta,50001,Villavicencio,2,Mujer,2021,2,1
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,103842,INGENIERÍA DE ALIMENTOS,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",7,"Ingeniería, Industria y Construcción",72,Industria y procesamiento,721,Procesamiento de alimentos,50,Meta,50001,Villavicencio,2,Mujer,2021,2,3
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,103931,ESPECIALIZACION EN ADMINISTRACION DE SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,1,Hombre,2021,1,15
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,103931,ESPECIALIZACION EN ADMINISTRACION DE SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,1,Hombre,2021,2,4
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,103931,ESPECIALIZACION EN ADMINISTRACION DE SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,2,Mujer,2021,1,13
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,103931,ESPECIALIZACION EN ADMINISTRACION DE SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,50,Meta,50001,Villavicencio,2,Mujer,2021,2,17
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,105622,INGENIERÍA ELÉCTRICA,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",828,Ingeniería eléctrica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,713,Electricidad y energía,50,Meta,50001,Villavicencio,1,Hombre,2021,2,1
2827,2827,CORPORACION UNIVERSITARIA DEL META - UNIMETA,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,50,Meta,50001,Villavicencio,105622,INGENIERÍA ELÉCTRICA,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",828,Ingeniería eléctrica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,713,Electricidad y energía,50,Meta,50001,Villavicencio,2,Mujer,2021,2,1
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,2048,ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41551,Pitalito,1,Hombre,2021,1,2
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,2048,ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41551,Pitalito,2,Mujer,2021,1,3
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,2048,ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41551,Pitalito,2,Mujer,2021,2,1
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3165,ADMINISTRACI¿N BANCARIA Y FINANCIERA,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",41,Huila,41001,Neiva,1,Hombre,2021,1,4
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3165,ADMINISTRACI¿N BANCARIA Y FINANCIERA,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",41,Huila,41001,Neiva,1,Hombre,2021,2,3
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3165,ADMINISTRACI¿N BANCARIA Y FINANCIERA,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",41,Huila,41001,Neiva,2,Mujer,2021,1,23
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3165,ADMINISTRACI¿N BANCARIA Y FINANCIERA,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",41,Huila,41001,Neiva,2,Mujer,2021,2,18
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3165,ADMINISTRACI¿N BANCARIA Y FINANCIERA,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,412,"Gestión financiera, administración bancaria y seguros",41,Huila,41551,Pitalito,2,Mujer,2021,1,5
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3167,ADMINISTRACION COMERCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2021,1,1
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3167,ADMINISTRACION COMERCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2021,2,4
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3167,ADMINISTRACION COMERCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2021,1,6
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3167,ADMINISTRACION COMERCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2021,2,8
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3167,ADMINISTRACION COMERCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41551,Pitalito,1,Hombre,2021,1,1
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3167,ADMINISTRACION COMERCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41551,Pitalito,2,Mujer,2021,1,4
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,3167,ADMINISTRACION COMERCIAL,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41551,Pitalito,2,Mujer,2021,2,3
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,4768,MEDICINA VETERINARIA Y ZOOTECNIA,N,1,PREGRADO,6,Universitario,1,Presencial,1,"Agronomía, veterinaria y afines",13,Medicina veterinaria,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",84,Veterinaria,841,Veterinaria,41,Huila,41001,Neiva,1,Hombre,2021,1,10
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,4768,MEDICINA VETERINARIA Y ZOOTECNIA,N,1,PREGRADO,6,Universitario,1,Presencial,1,"Agronomía, veterinaria y afines",13,Medicina veterinaria,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",84,Veterinaria,841,Veterinaria,41,Huila,41001,Neiva,1,Hombre,2021,2,8
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,4768,MEDICINA VETERINARIA Y ZOOTECNIA,N,1,PREGRADO,6,Universitario,1,Presencial,1,"Agronomía, veterinaria y afines",13,Medicina veterinaria,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",84,Veterinaria,841,Veterinaria,41,Huila,41001,Neiva,2,Mujer,2021,1,7
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,4768,MEDICINA VETERINARIA Y ZOOTECNIA,N,1,PREGRADO,6,Universitario,1,Presencial,1,"Agronomía, veterinaria y afines",13,Medicina veterinaria,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",84,Veterinaria,841,Veterinaria,41,Huila,41001,Neiva,2,Mujer,2021,2,13
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,5037,MERCADEO PUBLICIDAD Y VENTAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,41,Huila,41001,Neiva,1,Hombre,2021,1,4
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,5037,MERCADEO PUBLICIDAD Y VENTAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,41,Huila,41001,Neiva,1,Hombre,2021,2,1
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,5037,MERCADEO PUBLICIDAD Y VENTAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,41,Huila,41001,Neiva,2,Mujer,2021,1,4
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,5037,MERCADEO PUBLICIDAD Y VENTAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,41,Huila,41001,Neiva,2,Mujer,2021,2,5
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,10052,INGENIERIA INDUSTRIAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41001,Neiva,1,Hombre,2021,1,71
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,10052,INGENIERIA INDUSTRIAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41001,Neiva,1,Hombre,2021,2,63
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,10052,INGENIERIA INDUSTRIAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41001,Neiva,2,Mujer,2021,1,50
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,10052,INGENIERIA INDUSTRIAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41001,Neiva,2,Mujer,2021,2,57
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,10052,INGENIERIA INDUSTRIAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41551,Pitalito,1,Hombre,2021,1,11
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,10052,INGENIERIA INDUSTRIAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41551,Pitalito,1,Hombre,2021,2,14
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,10052,INGENIERIA INDUSTRIAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41551,Pitalito,2,Mujer,2021,1,12
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,10052,INGENIERIA INDUSTRIAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41551,Pitalito,2,Mujer,2021,2,12
